11.2515,-0.5046,-0.7555
11.2537,-0.4879,-0.7718
11.2529,-0.5050,-0.7716
11.2500,-0.5212,-0.7557
11.2475,-0.5375,-0.7571
11.2515,-0.5209,-0.7709
11.2502,-0.5361,-0.7686
11.2502,-0.5221,-0.7781
11.2489,-0.5379,-0.7763
11.2385,-0.5505,-0.6253
11.2370,-0.5672,-0.6254
11.2393,-0.5504,-0.6390
11.2378,-0.5668,-0.6390
11.2352,-0.5819,-0.6261
11.2342,-0.5973,-0.6261
11.2364,-0.5822,-0.6398
11.2341,-0.5971,-0.6403
11.2330,-0.6136,-0.6264
11.2309,-0.6308,-0.6270
11.2326,-0.6134,-0.6391
11.2312,-0.6300,-0.6387
11.2295,-0.6471,-0.6270
11.2284,-0.6622,-0.6260
11.2293,-0.6456,-0.6359
11.2292,-0.6484,-0.6438
11.2285,-0.6634,-0.6427
11.2275,-0.6785,-0.6262
11.2272,-0.6933,-0.6252
11.2269,-0.6792,-0.6418
11.2255,-0.6942,-0.6409
11.2229,-0.7105,-0.6299
11.2221,-0.7264,-0.6294
11.2240,-0.7094,-0.6412
11.2224,-0.7261,-0.6417
11.2204,-0.7426,-0.6293
11.2188,-0.7582,-0.6297
11.2203,-0.7428,-0.6420
11.2187,-0.7576,-0.6427
11.2177,-0.7728,-0.6295
11.2164,-0.7892,-0.6298
11.2178,-0.7730,-0.6424
11.2159,-0.7890,-0.6429
11.2411,-0.5504,-0.6559
11.2396,-0.5670,-0.6554
11.2416,-0.5500,-0.6739
11.2405,-0.5675,-0.6727
11.2378,-0.5822,-0.6526
11.2367,-0.5964,-0.6533
11.2366,-0.5843,-0.6602
11.2348,-0.5994,-0.6586
11.2386,-0.5837,-0.6728
11.2363,-0.5991,-0.6734
11.2431,-0.5509,-0.6893
11.2416,-0.5673,-0.6894
11.2438,-0.5507,-0.7058
11.2430,-0.5669,-0.7045
11.2402,-0.5838,-0.6895
11.2374,-0.6002,-0.6903
11.2412,-0.5837,-0.7035
11.2400,-0.5846,-0.7111
11.2394,-0.5999,-0.7038
11.2383,-0.6006,-0.7090
11.2340,-0.6139,-0.6577
11.2324,-0.6308,-0.6574
11.2353,-0.6141,-0.6737
11.2337,-0.6307,-0.6740
11.2310,-0.6472,-0.6574
11.2300,-0.6633,-0.6568
11.2324,-0.6475,-0.6737
11.2309,-0.6632,-0.6740
11.2360,-0.6153,-0.6904
11.2346,-0.6302,-0.6899
11.2367,-0.6150,-0.7074
11.2355,-0.6308,-0.7076
11.2337,-0.6476,-0.6884
11.2334,-0.6477,-0.6959
11.2323,-0.6636,-0.6873
11.2313,-0.6636,-0.6947
11.2342,-0.6479,-0.7077
11.2334,-0.6641,-0.7082
11.2439,-0.5526,-0.7242
11.2426,-0.5674,-0.7239
11.2447,-0.5523,-0.7407
11.2441,-0.5670,-0.7400
11.2407,-0.5837,-0.7238
11.2393,-0.6002,-0.7244
11.2416,-0.5840,-0.7409
11.2402,-0.6002,-0.7410
11.2469,-0.5523,-0.7569
11.2455,-0.5679,-0.7555
11.2443,-0.5835,-0.7551
11.2479,-0.5532,-0.7753
11.2465,-0.5679,-0.7743
11.2413,-0.6010,-0.7587
11.2449,-0.5839,-0.7740
11.2429,-0.6004,-0.7742
11.2380,-0.6158,-0.7243
11.2366,-0.6313,-0.7239
11.2386,-0.6164,-0.7405
11.2376,-0.6320,-0.7393
11.2353,-0.6475,-0.7247
11.2333,-0.6647,-0.7250
11.2366,-0.6459,-0.7382
11.2353,-0.6485,-0.7445
11.2338,-0.6645,-0.7438
11.2400,-0.6171,-0.7593
11.2385,-0.6322,-0.7583
11.2411,-0.6169,-0.7753
11.2397,-0.6322,-0.7753
11.2382,-0.6476,-0.7578
11.2362,-0.6647,-0.7581
11.2392,-0.6475,-0.7749
11.2376,-0.6646,-0.7749
11.2285,-0.6787,-0.6573
11.2270,-0.6948,-0.6580
11.2302,-0.6784,-0.6736
11.2286,-0.6952,-0.6738
11.2259,-0.7097,-0.6575
11.2238,-0.7259,-0.6587
11.2267,-0.7107,-0.6731
11.2255,-0.7246,-0.6718
11.2248,-0.7267,-0.6779
11.2304,-0.6793,-0.6930
11.2290,-0.6955,-0.6922
11.2310,-0.6798,-0.7084
11.2298,-0.6957,-0.7085
11.2275,-0.7124,-0.6921
11.2265,-0.7275,-0.6911
11.2285,-0.7122,-0.7083
11.2269,-0.7273,-0.7084
11.2220,-0.7426,-0.6585
11.2209,-0.7579,-0.6587
11.2242,-0.7415,-0.6697
11.2234,-0.7429,-0.6780
11.2219,-0.7588,-0.6762
11.2196,-0.7736,-0.6571
11.2184,-0.7750,-0.6626
11.2178,-0.7890,-0.6559
11.2177,-0.7912,-0.6633
11.2205,-0.7757,-0.6759
11.2187,-0.7910,-0.6759
11.2250,-0.7422,-0.6923
11.2232,-0.7594,-0.6925
11.2255,-0.7423,-0.7082
11.2248,-0.7581,-0.7082
11.2216,-0.7755,-0.6927
11.2201,-0.7917,-0.6925
11.2228,-0.7749,-0.7071
11.2215,-0.7909,-0.7068
11.2222,-0.7759,-0.7155
11.2206,-0.7924,-0.7138
11.2324,-0.6801,-0.7250
11.2307,-0.6948,-0.7231
11.2291,-0.7108,-0.7223
11.2293,-0.6970,-0.7306
11.2323,-0.6806,-0.7428
11.2312,-0.6953,-0.7423
11.2282,-0.7140,-0.7291
11.2270,-0.7287,-0.7277
11.2298,-0.7121,-0.7424
11.2282,-0.7285,-0.7429
11.2346,-0.6808,-0.7588
11.2331,-0.6962,-0.7585
11.2359,-0.6817,-0.7743
11.2346,-0.6969,-0.7745
11.2318,-0.7119,-0.7592
11.2307,-0.7286,-0.7592
11.2332,-0.7116,-0.7742
11.2318,-0.7130,-0.7815
11.2319,-0.7277,-0.7722
11.2308,-0.7292,-0.7791
11.2251,-0.7439,-0.7278
11.2245,-0.7597,-0.7264
11.2262,-0.7451,-0.7434
11.2255,-0.7601,-0.7433
11.2227,-0.7752,-0.7265
11.2208,-0.7915,-0.7273
11.2236,-0.7751,-0.7436
11.2221,-0.7913,-0.7438
11.2290,-0.7452,-0.7598
11.2272,-0.7599,-0.7586
11.2306,-0.7435,-0.7719
11.2295,-0.7458,-0.7788
11.2278,-0.7620,-0.7773
11.2262,-0.7742,-0.7589
11.2240,-0.7910,-0.7563
11.2240,-0.7918,-0.7638
11.2264,-0.7766,-0.7770
11.2252,-0.7914,-0.7765
11.2144,-0.8060,-0.6301
11.2138,-0.8227,-0.6303
11.2146,-0.8053,-0.6424
11.2136,-0.8216,-0.6421
11.2122,-0.8389,-0.6301
11.2101,-0.8549,-0.6313
11.2118,-0.8365,-0.6410
11.2108,-0.8413,-0.6468
11.2091,-0.8560,-0.6458
11.2109,-0.8692,-0.6299
11.2089,-0.8861,-0.6296
11.2079,-0.8710,-0.6460
11.2063,-0.8862,-0.6444
11.2049,-0.9026,-0.6443
11.2040,-0.9181,-0.6443
11.2027,-0.9324,-0.6333
11.2015,-0.9499,-0.6329
11.2022,-0.9337,-0.6448
11.2007,-0.9503,-0.6449
11.2004,-0.9646,-0.6332
11.1988,-0.9809,-0.6332
11.1990,-0.9667,-0.6456
11.1972,-0.9819,-0.6450
11.1969,-0.9970,-0.6338
11.1961,-1.0145,-0.6329
11.1954,-0.9971,-0.6453
11.1946,-1.0132,-0.6440
11.1948,-1.0304,-0.6338
11.1936,-1.0458,-0.6340
11.1933,-1.0303,-0.6437
11.1925,-1.0458,-0.6430
11.1925,-1.0156,-0.6497
11.1923,-1.0304,-0.6501
11.1918,-1.0477,-0.6500
11.2159,-0.8058,-0.6608
11.2147,-0.8222,-0.6599
11.2172,-0.8063,-0.6760
11.2159,-0.8220,-0.6763
11.2126,-0.8382,-0.6602
11.2110,-0.8549,-0.6602
11.2144,-0.8384,-0.6768
11.2124,-0.8547,-0.6765
11.2190,-0.8069,-0.6927
11.2176,-0.8215,-0.6929
11.2201,-0.8071,-0.7036
11.2159,-0.8380,-0.6909
11.2138,-0.8532,-0.6894
11.2197,-0.8077,-0.7124
11.2184,-0.8228,-0.7111
11.2148,-0.8389,-0.6982
11.2132,-0.8561,-0.6971
11.2167,-0.8386,-0.7105
11.2143,-0.8546,-0.7111
11.2089,-0.8713,-0.6605
11.2073,-0.8872,-0.6612
11.2107,-0.8716,-0.6769
11.2089,-0.8866,-0.6756
11.2060,-0.9027,-0.6615
11.2050,-0.9182,-0.6617
11.2072,-0.9012,-0.6747
11.2066,-0.9180,-0.6745
11.2072,-0.9033,-0.6819
11.2060,-0.9201,-0.6813
11.2115,-0.8714,-0.6946
11.2094,-0.8876,-0.6954
11.2123,-0.8711,-0.7119
11.2100,-0.8878,-0.7115
11.2081,-0.9037,-0.6947
11.2072,-0.9191,-0.6947
11.2091,-0.9034,-0.7116
11.2082,-0.9191,-0.7116
11.2205,-0.8078,-0.7265
11.2190,-0.8242,-0.7271
11.2213,-0.8079,-0.7429
11.2199,-0.8240,-0.7429
11.2177,-0.8391,-0.7268
11.2158,-0.8547,-0.7279
11.2185,-0.8390,-0.7427
11.2176,-0.8533,-0.7412
11.2157,-0.8569,-0.7465
11.2225,-0.8079,-0.7621
11.2209,-0.8246,-0.7614
11.2234,-0.8078,-0.7777
11.2217,-0.8241,-0.7778
11.2191,-0.8408,-0.7606
11.2167,-0.8566,-0.7617
11.2200,-0.8405,-0.7778
11.2173,-0.8563,-0.7782
11.2139,-0.8705,-0.7279
11.2112,-0.8876,-0.7260
11.2112,-0.8876,-0.7342
11.2140,-0.8716,-0.7460
11.2117,-0.8873,-0.7459
11.2097,-0.9038,-0.7246
11.2098,-0.9043,-0.7330
11.2095,-0.9183,-0.7238
11.2085,-0.9200,-0.7321
11.2109,-0.9047,-0.7457
11.2098,-0.9199,-0.7456
11.2147,-0.8714,-0.7615
11.2131,-0.8878,-0.7621
11.2157,-0.8724,-0.7782
11.2146,-0.8869,-0.7768
11.2120,-0.9043,-0.7626
11.2106,-0.9203,-0.7630
11.2132,-0.9047,-0.7747
11.2126,-0.9037,-0.7830
11.2110,-0.9211,-0.7815
11.2035,-0.9339,-0.6614
11.2025,-0.9504,-0.6611
11.2007,-0.9655,-0.6598
11.1987,-0.9811,-0.6576
11.2043,-0.9351,-0.6795
11.2031,-0.9503,-0.6789
11.1998,-0.9685,-0.6655
11.1984,-0.9822,-0.6656
11.2008,-0.9666,-0.6789
11.1989,-0.9831,-0.6797
11.2053,-0.9346,-0.6957
11.2037,-0.9502,-0.6954
11.2063,-0.9355,-0.7117
11.2044,-0.9510,-0.7108
11.2023,-0.9665,-0.6958
11.2003,-0.9827,-0.6967
11.2031,-0.9659,-0.7098
11.2021,-0.9678,-0.7168
11.2007,-0.9832,-0.7142
11.1964,-0.9972,-0.6634
11.1953,-1.0136,-0.6632
11.1973,-0.9990,-0.6799
11.1960,-1.0138,-0.6802
11.1943,-1.0301,-0.6628
11.1938,-1.0466,-0.6631
11.1952,-1.0298,-0.6798
11.1951,-1.0463,-0.6797
11.1980,-0.9981,-0.6949
11.1971,-1.0143,-0.6947
11.1981,-0.9992,-0.7145
11.1974,-1.0156,-0.7138
11.1969,-1.0292,-0.6945
11.1958,-1.0305,-0.6997
11.1960,-1.0463,-0.6929
11.1955,-1.0458,-0.7008
11.1973,-1.0316,-0.7135
11.1974,-1.0471,-0.7127
11.2069,-0.9361,-0.7304
11.2055,-0.9520,-0.7297
11.2078,-0.9354,-0.7456
11.2061,-0.9523,-0.7462
11.2031,-0.9672,-0.7298
11.2016,-0.9830,-0.7295
11.2046,-0.9684,-0.7469
11.2024,-0.9828,-0.7455
11.2093,-0.9356,-0.7619
11.2080,-0.9508,-0.7610
11.2063,-0.9541,-0.7675
11.2095,-0.9366,-0.7810
11.2077,-0.9517,-0.7804
11.2061,-0.9669,-0.7588
11.2049,-0.9692,-0.7665
11.2022,-0.9844,-0.7643
11.2052,-0.9680,-0.7808
11.2030,-0.9844,-0.7813
11.1996,-0.9986,-0.7309
11.1982,-1.0155,-0.7303
11.2006,-0.9980,-0.7452
11.1989,-1.0153,-0.7441
11.1993,-1.0007,-0.7524
11.1988,-1.0150,-0.7505
11.1986,-1.0320,-0.7302
11.1984,-1.0470,-0.7298
11.1999,-1.0315,-0.7453
11.1994,-1.0478,-0.7447
11.1994,-1.0475,-0.7529
11.2003,-1.0001,-0.7653
11.2001,-1.0151,-0.7647
11.2011,-1.0009,-0.7817
11.2010,-1.0168,-0.7824
11.2005,-1.0313,-0.7641
11.2005,-1.0477,-0.7639
11.2014,-1.0313,-0.7804
11.2019,-1.0477,-0.7807
11.1933,-1.0615,-0.6341
11.1924,-1.0782,-0.6332
11.1910,-1.0772,-0.6409
11.1908,-1.0937,-0.6339
11.1912,-1.1084,-0.6332
11.1907,-1.0623,-0.6474
11.1899,-1.0771,-0.6486
11.1895,-1.0942,-0.6471
11.1888,-1.1104,-0.6469
11.1888,-1.1254,-0.6337
11.1872,-1.1262,-0.6465
11.1870,-1.1411,-0.6460
11.1862,-1.1572,-0.6459
11.1865,-1.1735,-0.6453
11.1933,-1.2063,-0.6424
11.1871,-1.1909,-0.6449
11.1931,-1.0631,-0.6629
11.1927,-1.0780,-0.6623
11.1942,-1.0631,-0.6797
11.1940,-1.0792,-0.6796
11.1924,-1.0939,-0.6621
11.1913,-1.1106,-0.6627
11.1935,-1.0948,-0.6790
11.1936,-1.1102,-0.6785
11.1958,-1.0627,-0.6942
11.1952,-1.0625,-0.7000
11.1958,-1.0793,-0.6942
11.1971,-1.0625,-0.7131
11.1971,-1.0791,-0.7117
11.1957,-1.0950,-0.6942
11.1952,-1.1095,-0.6944
11.1969,-1.0959,-0.7126
11.1973,-1.1120,-0.7125
11.1903,-1.1256,-0.6626
11.1897,-1.1413,-0.6623
11.1931,-1.1265,-0.6786
11.1923,-1.1422,-0.6781
11.1887,-1.1582,-0.6620
11.1892,-1.1741,-0.6616
11.1915,-1.1582,-0.6786
11.1927,-1.1742,-0.6777
11.1948,-1.1269,-0.6937
11.1944,-1.1421,-0.6921
11.1938,-1.1442,-0.6996
11.1971,-1.1269,-0.7116
11.1962,-1.1437,-0.7120
11.1942,-1.1588,-0.6936
11.1954,-1.1742,-0.6936
11.1966,-1.1586,-0.7111
11.1976,-1.1747,-0.7115
11.1986,-1.0623,-0.7293
11.1986,-1.0789,-0.7287
11.1997,-1.0629,-0.7448
11.1995,-1.0785,-0.7454
11.1985,-1.0961,-0.7288
11.1994,-1.1125,-0.7285
11.2001,-1.0958,-0.7445
11.2008,-1.1127,-0.7450
11.2005,-1.0648,-0.7635
11.2008,-1.0794,-0.7636
11.2017,-1.0643,-0.7802
11.2021,-1.0804,-0.7805
11.2010,-1.0951,-0.7629
11.2016,-1.1113,-0.7632
11.2024,-1.0958,-0.7785
11.2025,-1.1115,-0.7778
11.1990,-1.1281,-0.7279
11.1978,-1.1434,-0.7280
11.2006,-1.1277,-0.7448
11.2001,-1.1433,-0.7440
11.1985,-1.1590,-0.7269
11.2000,-1.1753,-0.7261
11.2002,-1.1597,-0.7437
11.2015,-1.1755,-0.7428
11.2014,-1.1445,-0.7558
11.2011,-1.1287,-0.7632
11.2011,-1.1439,-0.7634
11.2025,-1.1284,-0.7779
11.2024,-1.1443,-0.7780
11.2021,-1.1614,-0.7567
11.2036,-1.1765,-0.7581
11.2017,-1.1596,-0.7632
11.2036,-1.1600,-0.7770
11.2048,-1.1758,-0.7764
11.1909,-1.1903,-0.6609
11.1929,-1.2031,-0.6599
11.1937,-1.1903,-0.6770
11.1956,-1.2032,-0.6755
11.1964,-1.1899,-0.6924
11.1989,-1.2030,-0.6922
11.1992,-1.1919,-0.7081
11.2022,-1.2028,-0.7079
11.2012,-1.1910,-0.7263
11.2030,-1.1913,-0.7420
11.2053,-1.2026,-0.7408
11.2047,-1.1921,-0.7584
11.2070,-1.2035,-0.7577
11.2059,-1.1911,-0.7769
11.2832,-0.3161,-0.7815
11.2847,-0.3150,-0.7978
11.2774,-0.3291,-0.7834
11.2714,-0.3471,-0.7866
11.2779,-0.3315,-0.8020
11.2720,-0.3469,-0.8031
11.2837,-0.3166,-0.8172
11.2855,-0.3159,-0.8335
11.2792,-0.3306,-0.8179
11.2736,-0.3453,-0.8183
11.2803,-0.3287,-0.8331
11.2774,-0.3343,-0.8392
11.2731,-0.3475,-0.8372
11.2677,-0.3618,-0.7873
11.2662,-0.3767,-0.7879
11.2691,-0.3616,-0.8038
11.2673,-0.3769,-0.8041
11.2644,-0.3939,-0.7878
11.2624,-0.4093,-0.7875
11.2652,-0.3935,-0.8004
11.2643,-0.3945,-0.8090
11.2627,-0.4092,-0.8065
11.2696,-0.3621,-0.8223
11.2680,-0.3773,-0.8220
11.2703,-0.3622,-0.8377
11.2689,-0.3773,-0.8380
11.2655,-0.3940,-0.8219
11.2639,-0.4094,-0.8217
11.2674,-0.3942,-0.8384
11.2657,-0.4097,-0.8388
11.2876,-0.3131,-0.8482
11.2859,-0.3163,-0.8674
11.2796,-0.3313,-0.8524
11.2740,-0.3473,-0.8539
11.2808,-0.3312,-0.8692
11.2760,-0.3456,-0.8688
11.2740,-0.3516,-0.8746
11.2877,-0.3152,-0.8833
11.2887,-0.3136,-0.8986
11.2865,-0.3192,-0.9044
11.2823,-0.3294,-0.8839
11.2798,-0.3348,-0.8895
11.2759,-0.3478,-0.8876
11.2821,-0.3317,-0.9031
11.2770,-0.3482,-0.9046
11.2715,-0.3622,-0.8541
11.2704,-0.3778,-0.8533
11.2718,-0.3634,-0.8724
11.2711,-0.3788,-0.8726
11.2688,-0.3945,-0.8525
11.2677,-0.3944,-0.8607
11.2664,-0.4104,-0.8577
11.2696,-0.3948,-0.8720
11.2674,-0.4105,-0.8732
11.2732,-0.3636,-0.8887
11.2721,-0.3784,-0.8882
11.2741,-0.3643,-0.9053
11.2730,-0.3796,-0.9044
11.2702,-0.3952,-0.8889
11.2685,-0.4113,-0.8891
11.2714,-0.3937,-0.9033
11.2703,-0.4092,-0.9013
11.2710,-0.3976,-0.9104
11.2693,-0.4133,-0.9078
11.2607,-0.4244,-0.7878
11.2590,-0.4410,-0.7868
11.2572,-0.4559,-0.7853
11.2611,-0.4243,-0.8064
11.2598,-0.4417,-0.8061
11.2565,-0.4595,-0.7913
11.2555,-0.4740,-0.7914
11.2576,-0.4585,-0.8053
11.2562,-0.4745,-0.8068
11.2623,-0.4248,-0.8226
11.2608,-0.4421,-0.8229
11.2640,-0.4251,-0.8387
11.2623,-0.4416,-0.8378
11.2583,-0.4585,-0.8227
11.2569,-0.4747,-0.8235
11.2610,-0.4581,-0.8366
11.2604,-0.4596,-0.8436
11.2587,-0.4752,-0.8414
11.2538,-0.4885,-0.7900
11.2524,-0.5049,-0.7904
11.2548,-0.4896,-0.8060
11.2537,-0.5052,-0.8070
11.2511,-0.5213,-0.7904
11.2497,-0.5370,-0.7899
11.2520,-0.5214,-0.8070
11.2506,-0.5373,-0.8068
11.2562,-0.4897,-0.8226
11.2551,-0.5039,-0.8210
11.2535,-0.5068,-0.8285
11.2572,-0.4907,-0.8407
11.2560,-0.5059,-0.8405
11.2533,-0.5191,-0.8203
11.2525,-0.5227,-0.8265
11.2519,-0.5375,-0.8190
11.2513,-0.5378,-0.8270
11.2547,-0.5217,-0.8401
11.2532,-0.5379,-0.8411
11.2647,-0.4262,-0.8573
11.2630,-0.4424,-0.8559
11.2660,-0.4257,-0.8722
11.2644,-0.4423,-0.8725
11.2616,-0.4589,-0.8568
11.2598,-0.4753,-0.8564
11.2628,-0.4591,-0.8738
11.2608,-0.4753,-0.8735
11.2670,-0.4268,-0.8891
11.2656,-0.4419,-0.8878
11.2682,-0.4273,-0.9079
11.2665,-0.4427,-0.9066
11.2638,-0.4586,-0.8871
11.2635,-0.4601,-0.8943
11.2610,-0.4758,-0.8917
11.2646,-0.4592,-0.9065
11.2628,-0.4757,-0.9067
11.2587,-0.4906,-0.8574
11.2574,-0.5058,-0.8562
11.2597,-0.4915,-0.8734
11.2584,-0.5066,-0.8730
11.2557,-0.5217,-0.8568
11.2543,-0.5378,-0.8575
11.2570,-0.5208,-0.8717
11.2554,-0.5371,-0.8695
11.2566,-0.5238,-0.8786
11.2551,-0.5378,-0.8771
11.2602,-0.4921,-0.8915
11.2590,-0.5069,-0.8911
11.2614,-0.4919,-0.9069
11.2599,-0.5081,-0.9073
11.2576,-0.5225,-0.8912
11.2563,-0.5383,-0.8907
11.2586,-0.5241,-0.9079
11.2574,-0.5394,-0.9072
11.2884,-0.3164,-0.9179
11.2891,-0.3159,-0.9346
11.2829,-0.3320,-0.9196
11.2786,-0.3464,-0.9185
11.2848,-0.3286,-0.9332
11.2768,-0.3502,-0.9250
11.2824,-0.3348,-0.9391
11.2785,-0.3485,-0.9387
11.2967,-0.3054,-0.9497
11.2920,-0.3135,-0.9491
11.2888,-0.3190,-0.9547
11.2903,-0.3164,-0.9691
11.2851,-0.3324,-0.9540
11.2794,-0.3486,-0.9554
11.2851,-0.3324,-0.9708
11.2817,-0.3454,-0.9693
11.2793,-0.3510,-0.9741
11.2750,-0.3650,-0.9235
11.2733,-0.3800,-0.9231
11.2762,-0.3645,-0.9393
11.2744,-0.3799,-0.9395
11.2721,-0.3952,-0.9223
11.2703,-0.4120,-0.9226
11.2730,-0.3955,-0.9394
11.2717,-0.4125,-0.9395
11.2774,-0.3651,-0.9549
11.2762,-0.3800,-0.9548
11.2777,-0.3655,-0.9739
11.2762,-0.3804,-0.9731
11.2742,-0.3944,-0.9525
11.2734,-0.3967,-0.9600
11.2725,-0.4101,-0.9512
11.2723,-0.4132,-0.9587
11.2749,-0.3958,-0.9731
11.2732,-0.4125,-0.9738
11.2960,-0.3059,-0.9838
11.2913,-0.3161,-0.9855
11.2960,-0.3061,-1.0007
11.2911,-0.3176,-1.0048
11.2871,-0.3304,-0.9844
11.2855,-0.3339,-0.9894
11.2813,-0.3491,-0.9889
11.2865,-0.3331,-1.0048
11.2819,-0.3489,-1.0055
11.2961,-0.3064,-1.0193
11.2918,-0.3170,-1.0203
11.2974,-0.3053,-1.0360
11.2927,-0.3168,-1.0363
11.2871,-0.3330,-1.0214
11.2787,-0.3655,-0.9898
11.2771,-0.3807,-0.9897
11.2801,-0.3653,-1.0061
11.2785,-0.3802,-1.0042
11.2763,-0.3959,-0.9898
11.2741,-0.4126,-0.9908
11.2773,-0.3962,-1.0029
11.2819,-0.3508,-1.0246
11.2874,-0.3350,-1.0396
